"codigounic,""COMUNA_SII"",""MANZ"",""PREDIO"",""AVALUO"",""SUP_TERR"",""ANO_CONSTR"",""SUP_CONSTR"",""UF_TRANS"",""COMUNA"",""Casas_UFPr"",""Depto_UFPr"",""IMORANCASA"",""IMORANDPTO"",""Ten_Metro"",""Ten_MetroC"""
"13134-195-208,13134,195,208,19171215,0,2003,40,585,""SANTIAGO"",9.29722874685,19.8153828242,0.441682133489,0.108625902463,1,1"
"13134-195-21,13134,195,21,25497203,112,1917,112,935,""SANTIAGO"",9.29722874685,19.8153828242,0.441682133489,0.108625902463,1,1"
"13134-195-213,13134,195,213,19152753,0,2003,40,940,""SANTIAGO"",9.29722874685,19.8153828242,0.441682133489,0.108625902463,1,1"
"13134-195-217,13134,195,217,22442976,0,2003,47,1540,""SANTIAGO"",9.29722874685,19.8153828242,0.441682133489,0.108625902463,1,1"
"13134-195-224,13134,195,224,12906600,0,2003,27,556,""SANTIAGO"",9.29722874685,19.8153828242,0.441682133489,0.108625902463,1,1"
"13134-195-225,13134,195,225,12417227,0,2003,26,880,""SANTIAGO"",9.29722874685,19.8153828242,0.441682133489,0.108625902463,1,1"
"13134-195-226,13134,195,226,12888138,0,2003,27,767,""SANTIAGO"",9.29722874685,19.8153828242,0.441682133489,0.108625902463,1,1"
"13134-195-226,13134,195,226,12888138,0,2003,27,900,""SANTIAGO"",9.29722874685,19.8153828242,0.441682133489,0.108625902463,1,1"
"13134-195-232,13134,195,232,20028112,0,2003,42,860,""SANTIAGO"",9.29722874685,19.8153828242,0.441682133489,0.108625902463,1,1"
"13134-195-232,13134,195,232,20028112,0,2003,42,1124,""SANTIAGO"",9.29722874685,19.8153828242,0.441682133489,0.108625902463,1,1"
"13134-195-241,13134,195,241,23402029,0,2003,49,952,""SANTIAGO"",9.29722874685,19.8153828242,0.441682133489,0.108625902463,1,1"
"13134-195-242,13134,195,242,22442976,0,2003,47,1257,""SANTIAGO"",9.29722874685,19.8153828242,0.441682133489,0.108625902463,1,1"
"13134-195-242,13134,195,242,22442976,0,2003,47,1008,""SANTIAGO"",9.29722874685,19.8153828242,0.441682133489,0.108625902463,1,1"
"13134-195-254,13134,195,254,22442976,0,2003,47,875,""SANTIAGO"",9.29722874685,19.8153828242,0.441682133489,0.108625902463,1,1"
"13134-195-256,13134,195,256,19152753,0,2003,40,839,""SANTIAGO"",9.29722874685,19.8153828242,0.441682133489,0.108625902463,1,1"
"13134-195-263,13134,195,263,20127806,0,2003,42,685,""SANTIAGO"",9.29722874685,19.8153828242,0.441682133489,0.108625902463,1,1"
"13134-195-277,13134,195,277,23419260,0,2003,49,1200,""SANTIAGO"",9.29722874685,19.8153828242,0.441682133489,0.108625902463,1,1"
"13134-195-277,13134,195,277,23419260,0,2003,49,1203,""SANTIAGO"",9.29722874685,19.8153828242,0.441682133489,0.108625902463,1,1"
"13134-195-282,13134,195,282,22442976,0,2003,47,1328,""SANTIAGO"",9.29722874685,19.8153828242,0.441682133489,0.108625902463,1,1"
"13134-195-283,13134,195,283,15818221,0,2003,33,908,""SANTIAGO"",9.29722874685,19.8153828242,0.441682133489,0.108625902463,1,1"
"13134-195-289,13134,195,289,19109675,0,2003,40,2100,""SANTIAGO"",9.29722874685,19.8153828242,0.441682133489,0.108625902463,1,1"
"13134-195-289,13134,195,289,19109675,0,2003,40,895,""SANTIAGO"",9.29722874685,19.8153828242,0.441682133489,0.108625902463,1,1"
"13134-195-292,13134,195,292,22442976,0,2003,47,1573,""SANTIAGO"",9.29722874685,19.8153828242,0.441682133489,0.108625902463,1,1"
"13134-195-298,13134,195,298,11050033,0,2003,23,748,""SANTIAGO"",9.29722874685,19.8153828242,0.441682133489,0.108625902463,1,1"
"13134-195-311,13134,195,311,11488944,0,2003,24,744,""SANTIAGO"",9.29722874685,19.8153828242,0.441682133489,0.108625902463,1,1"
"13134-195-311,13134,195,311,11488944,0,2003,24,688,""SANTIAGO"",9.29722874685,19.8153828242,0.441682133489,0.108625902463,1,1"
"13134-195-312,13134,195,312,11463097,0,2003,24,645,""SANTIAGO"",9.29722874685,19.8153828242,0.441682133489,0.108625902463,1,1"
"13134-195-336,13134,195,336,22442976,0,2003,47,1006,""SANTIAGO"",9.29722874685,19.8153828242,0.441682133489,0.108625902463,1,1"
"13134-195-342,13134,195,342,23402029,0,2003,49,1200,""SANTIAGO"",9.29722874685,19.8153828242,0.441682133489,0.108625902463,1,1"
"13134-195-351,13134,195,351,19105983,0,2003,40,946,""SANTIAGO"",9.29722874685,19.8153828242,0.441682133489,0.108625902463,1,1"
"13134-195-353,13134,195,353,19109675,0,2003,40,1270,""SANTIAGO"",9.29722874685,19.8153828242,0.441682133489,0.108625902463,1,1"
"13134-195-356,13134,195,356,22442976,0,2003,47,1362,""SANTIAGO"",9.29722874685,19.8153828242,0.441682133489,0.108625902463,1,1"
"13134-195-360,13134,195,360,23402029,0,2003,49,2038,""SANTIAGO"",9.29722874685,19.8153828242,0.441682133489,0.108625902463,1,1"
"13134-195-75,13134,195,75,11074649,0,2003,23,592,""SANTIAGO"",9.29722874685,19.8153828242,0.441682133489,0.108625902463,1,1"
"13134-195-75,13134,195,75,11074649,0,2003,23,785,""SANTIAGO"",9.29722874685,19.8153828242,0.441682133489,0.108625902463,1,1"
"13134-195-82,13134,195,82,16220208,0,2003,34,781,""SANTIAGO"",9.29722874685,19.8153828242,0.441682133489,0.108625902463,1,1"
"13134-195-82,13134,195,82,16220208,0,2003,34,1006,""SANTIAGO"",9.29722874685,19.8153828242,0.441682133489,0.108625902463,1,1"
"13134-195-87,13134,195,87,20559332,0,2003,43,920,""SANTIAGO"",9.29722874685,19.8153828242,0.441682133489,0.108625902463,1,1"
"13134-195-96,13134,195,96,12417227,0,2003,26,614,""SANTIAGO"",9.29722874685,19.8153828242,0.441682133489,0.108625902463,1,1"
"13134-196-116,13134,196,116,18812310,0,2008,42,1130,""SANTIAGO"",8.0455927999,18.4570634386,0.503728522508,0.0577280381714,1,1"
"13134-196-124,13134,196,124,27246689,0,2008,61,1327,""SANTIAGO"",8.0455927999,18.4570634386,0.503728522508,0.0577280381714,1,1"
"13134-196-130,13134,196,130,15608763,0,2008,35,865,""SANTIAGO"",8.0455927999,18.4570634386,0.503728522508,0.0577280381714,1,1"
"13134-196-134,13134,196,134,13910594,0,2008,31,863,""SANTIAGO"",8.0455927999,18.4570634386,0.503728522508,0.0577280381714,1,1"
"13134-196-144,13134,196,144,15608763,0,2008,35,1112,""SANTIAGO"",8.0455927999,18.4570634386,0.503728522508,0.0577280381714,1,1"
"13134-196-162,13134,196,162,13910594,0,2008,31,723,""SANTIAGO"",8.0455927999,18.4570634386,0.503728522508,0.0577280381714,1,1"
"13134-196-162,13134,196,162,13910594,0,2008,31,887,""SANTIAGO"",8.0455927999,18.4570634386,0.503728522508,0.0577280381714,1,1"
"13134-196-169,13134,196,169,13910594,0,2008,31,570,""SANTIAGO"",8.0455927999,18.4570634386,0.503728522508,0.0577280381714,1,1"
"13134-196-196,13134,196,196,20126834,0,2008,45,1249,""SANTIAGO"",8.0455927999,18.4570634386,0.503728522508,0.0577280381714,1,1"
"13134-196-210,13134,196,210,20126834,0,2008,45,1097,""SANTIAGO"",8.0455927999,18.4570634386,0.503728522508,0.0577280381714,1,1"
"13134-196-215,13134,196,215,26781249,0,2008,60,1483,""SANTIAGO"",8.0455927999,18.4570634386,0.503728522508,0.0577280381714,1,1"
"13134-196-216,13134,196,216,28781267,0,2008,65,1656,""SANTIAGO"",8.0455927999,18.4570634386,0.503728522508,0.0577280381714,1,1"
"13134-196-241,13134,196,241,25055816,0,2008,56,1546,""SANTIAGO"",8.0455927999,18.4570634386,0.503728522508,0.0577280381714,1,1"
"13134-196-242,13134,196,242,15608763,0,2008,35,1056,""SANTIAGO"",8.0455927999,18.4570634386,0.503728522508,0.0577280381714,1,1"
"13134-196-36,13134,196,36,30834572,278,1900,205,2751,""SANTIAGO"",8.0455927999,18.4570634386,0.503728522508,0.0577280381714,1,1"
"13134-196-70,13134,196,70,16977816,0,2008,38,975,""SANTIAGO"",8.0455927999,18.4570634386,0.503728522508,0.0577280381714,1,1"
"13134-196-91,13134,196,91,26808514,0,2008,60,1400,""SANTIAGO"",8.0455927999,18.4570634386,0.503728522508,0.0577280381714,1,1"
"13134-197-19,13134,197,19,23384822,0,1975,67,1832,""SANTIAGO"",8.0455927999,18.4570634386,0.503728522508,0.0577280381714,1,1"
"13134-197-24,13134,197,24,22337861,0,1975,64,1000,""SANTIAGO"",8.0455927999,18.4570634386,0.503728522508,0.0577280381714,1,1"
"13134-197-9,13134,197,9,22337861,0,1975,64,1061,""SANTIAGO"",8.0455927999,18.4570634386,0.503728522508,0.0577280381714,1,1"
"13134-198-11,13134,198,11,37836607,223,1930,223,2199,""SANTIAGO"",8.19333750459,16.8995588616,0.489987361855,0.015162991571,1,1"
"13134-198-18,13134,198,18,6999300,60,1928,50,436,""SANTIAGO"",8.19333750459,16.8995588616,0.489987361855,0.015162991571,1,1"
"13134-198-24,13134,198,24,8888369,54,1910,43,757,""SANTIAGO"",8.19333750459,16.8995588616,0.489987361855,0.015162991571,1,1"
"13134-198-27,13134,198,27,9247524,56,1910,45,263,""SANTIAGO"",8.19333750459,16.8995588616,0.489987361855,0.015162991571,1,1"
"13134-198-36,13134,198,36,16062976,96,1910,80,1089,""SANTIAGO"",8.19333750459,16.8995588616,0.489987361855,0.015162991571,1,1"
"13134-198-36,13134,198,36,16062976,96,1910,80,660,""SANTIAGO"",8.19333750459,16.8995588616,0.489987361855,0.015162991571,1,1"
"13134-198-47,13134,198,47,16827712,0,1976,56,1488,""SANTIAGO"",8.19333750459,16.8995588616,0.489987361855,0.015162991571,1,1"
"13134-198-54,13134,198,54,13522290,0,1976,45,848,""SANTIAGO"",8.19333750459,16.8995588616,0.489987361855,0.015162991571,1,1"
"13134-198-59,13134,198,59,16827712,0,1976,56,674,""SANTIAGO"",8.19333750459,16.8995588616,0.489987361855,0.015162991571,1,1"
"13134-198-63,13134,198,63,16827712,0,1976,56,495,""SANTIAGO"",8.19333750459,16.8995588616,0.489987361855,0.015162991571,1,1"
"13134-198-64,13134,198,64,16827712,0,1976,56,1067,""SANTIAGO"",8.19333750459,16.8995588616,0.489987361855,0.015162991571,1,1"
"13134-198-65,13134,198,65,16827712,0,1976,56,630,""SANTIAGO"",8.19333750459,16.8995588616,0.489987361855,0.015162991571,1,1"
"13134-198-76,13134,198,76,16827712,0,1976,56,954,""SANTIAGO"",8.19333750459,16.8995588616,0.489987361855,0.015162991571,1,1"
"13134-198-77,13134,198,77,16827712,0,1976,56,731,""SANTIAGO"",8.19333750459,16.8995588616,0.489987361855,0.015162991571,1,1"
"13134-198-77,13134,198,77,16827712,0,1976,56,2302,""SANTIAGO"",8.19333750459,16.8995588616,0.489987361855,0.015162991571,1,1"
"13134-198-81,13134,198,81,16827712,0,1976,56,1325,""SANTIAGO"",8.19333750459,16.8995588616,0.489987361855,0.015162991571,1,1"
"13134-198-83,13134,198,83,16827712,0,1976,56,820,""SANTIAGO"",8.19333750459,16.8995588616,0.489987361855,0.015162991571,1,1"
"13134-199-25,13134,199,25,33749630,371,1915,285,1181,""SANTIAGO"",8.09198713668,18.0842282733,0.493441925269,0.0409995060008,1,1"
"13134-199-3,13134,199,3,57254274,558,1900,314,4501,""SANTIAGO"",8.09198713668,18.0842282733,0.493441925269,0.0409995060008,1,1"
"13134-199-41,13134,199,41,13606696,0,1998,31,1430,""SANTIAGO"",8.09198713668,18.0842282733,0.493441925269,0.0409995060008,1,1"
"13134-199-45,13134,199,45,35113982,0,1998,80,1740,""SANTIAGO"",8.09198713668,18.0842282733,0.493441925269,0.0409995060008,1,1"
"13134-199-5,13134,199,5,27318480,230,1918,230,1890,""SANTIAGO"",8.09198713668,18.0842282733,0.493441925269,0.0409995060008,1,1"
"13134-199-54,13134,199,54,23219183,0,1998,53,1215,""SANTIAGO"",8.09198713668,18.0842282733,0.493441925269,0.0409995060008,1,1"
"13134-199-58,13134,199,58,33358170,0,1998,76,1850,""SANTIAGO"",8.09198713668,18.0842282733,0.493441925269,0.0409995060008,1,1"
"13134-199-60,13134,199,60,14045648,0,1998,32,1004,""SANTIAGO"",8.09198713668,18.0842282733,0.493441925269,0.0409995060008,1,1"
"13134-199-61,13134,199,61,32436632,0,1998,74,1765,""SANTIAGO"",8.09198713668,18.0842282733,0.493441925269,0.0409995060008,1,1"
"13134-199-61,13134,199,61,32436632,0,1998,74,1458,""SANTIAGO"",8.09198713668,18.0842282733,0.493441925269,0.0409995060008,1,1"
"13134-199-75,13134,199,75,17118037,0,1998,39,941,""SANTIAGO"",8.09198713668,18.0842282733,0.493441925269,0.0409995060008,1,1"
"13134-199-75,13134,199,75,17118037,0,1998,39,911,""SANTIAGO"",8.09198713668,18.0842282733,0.493441925269,0.0409995060008,1,1"
"13134-199-91,13134,199,91,28047384,0,1998,64,1748,""SANTIAGO"",8.09198713668,18.0842282733,0.493441925269,0.0409995060008,1,1"
"13134-20-102,13134,20,102,31336351,0,2001,72,1470,""SANTIAGO"",7.59921036936,21.0241196765,0.563525609944,0.0972324022558,0,0"
"13134-20-102,13134,20,102,31336351,0,2001,72,1550,""SANTIAGO"",7.59921036936,21.0241196765,0.563525609944,0.0972324022558,0,0"
"13134-20-105,13134,20,105,16898880,0,2001,39,814,""SANTIAGO"",7.59921036936,21.0241196765,0.563525609944,0.0972324022558,0,0"
"13134-20-109,13134,20,109,24371891,0,2001,56,1754,""SANTIAGO"",7.59921036936,21.0241196765,0.563525609944,0.0972324022558,0,0"
"13134-20-112,13134,20,112,16537803,0,2001,38,1101,""SANTIAGO"",7.59921036936,21.0241196765,0.563525609944,0.0972324022558,0,0"
"13134-20-20,13134,20,20,32205978,0,2001,74,2170,""SANTIAGO"",7.59921036936,21.0241196765,0.563525609944,0.0972324022558,0,0"
"13134-20-22,13134,20,22,16537803,0,2001,38,974,""SANTIAGO"",7.59921036936,21.0241196765,0.563525609944,0.0972324022558,0,0"
"13134-20-22,13134,20,22,16537803,0,2001,38,692,""SANTIAGO"",7.59921036936,21.0241196765,0.563525609944,0.0972324022558,0,0"
"13134-20-245,13134,20,245,24131122,0,2002,55,928,""SANTIAGO"",7.59921036936,21.0241196765,0.563525609944,0.0972324022558,0,0"
"13134-20-253,13134,20,253,16200586,0,2002,37,783,""SANTIAGO"",7.59921036936,21.0241196765,0.563525609944,0.0972324022558,0,0"
"13134-20-26,13134,20,26,24732968,0,2001,57,1047,""SANTIAGO"",7.59921036936,21.0241196765,0.563525609944,0.0972324022558,0,0"
"13134-20-262,13134,20,262,16149776,0,2002,37,873,""SANTIAGO"",7.59921036936,21.0241196765,0.563525609944,0.0972324022558,0,0"
"13134-20-27,13134,20,27,26547819,0,2001,61,1414,""SANTIAGO"",7.59921036936,21.0241196765,0.563525609944,0.0972324022558,0,0"
"13134-20-278,13134,20,278,16200586,0,2002,37,886,""SANTIAGO"",7.59921036936,21.0241196765,0.563525609944,0.0972324022558,0,0"
"13134-20-282,13134,20,282,26281034,0,2002,60,1600,""SANTIAGO"",7.59921036936,21.0241196765,0.563525609944,0.0972324022558,0,0"
"13134-20-283,13134,20,283,24072876,0,2002,55,1293,""SANTIAGO"",7.59921036936,21.0241196765,0.563525609944,0.0972324022558,0,0"
"13134-20-285,13134,20,285,32366473,0,2002,74,1430,""SANTIAGO"",7.59921036936,21.0241196765,0.563525609944,0.0972324022558,0,0"
"13134-20-291,13134,20,291,27547437,0,2002,63,1550,""SANTIAGO"",7.59921036936,21.0241196765,0.563525609944,0.0972324022558,0,0"
"13134-20-297,13134,20,297,32366473,0,2002,74,1700,""SANTIAGO"",7.59921036936,21.0241196765,0.563525609944,0.0972324022558,0,0"
"13134-20-297,13134,20,297,32366473,0,2002,74,1771,""SANTIAGO"",7.59921036936,21.0241196765,0.563525609944,0.0972324022558,0,0"
"13134-20-301,13134,20,301,16174561,0,2002,37,723,""SANTIAGO"",7.59921036936,21.0241196765,0.563525609944,0.0972324022558,0,0"
"13134-20-302,13134,20,302,17077901,0,2002,39,1750,""SANTIAGO"",7.59921036936,21.0241196765,0.563525609944,0.0972324022558,0,0"
"13134-20-311,13134,20,311,16174561,0,2002,37,869,""SANTIAGO"",7.59921036936,21.0241196765,0.563525609944,0.0972324022558,0,0"
"13134-20-317,13134,20,317,32366473,0,2002,74,1293,""SANTIAGO"",7.59921036936,21.0241196765,0.563525609944,0.0972324022558,0,0"
"13134-20-33,13134,20,33,24732968,0,2001,57,1150,""SANTIAGO"",7.59921036936,21.0241196765,0.563525609944,0.0972324022558,0,0"
"13134-20-33,13134,20,33,24732968,0,2001,57,1175,""SANTIAGO"",7.59921036936,21.0241196765,0.563525609944,0.0972324022558,0,0"
"13134-20-330,13134,20,330,30686200,0,2002,70,1481,""SANTIAGO"",7.59921036936,21.0241196765,0.563525609944,0.0972324022558,0,0"
"13134-20-332,13134,20,332,17442202,0,2002,40,783,""SANTIAGO"",7.59921036936,21.0241196765,0.563525609944,0.0972324022558,0,0"
"13134-20-336,13134,20,336,33689882,0,2002,77,1713,""SANTIAGO"",7.59921,21.02412,0.5635256,0.0972324,0,0"
"13134-20-355,13134,20,355,24072876,0,2002,55,915,""SANTIAGO"",7.59921,21.02412,0.5635256,0.0972324,0,0"
"13134-20-396,13134,20,396,16178279,0,2002,37,966,""SANTIAGO"",7.59921,21.02412,0.5635256,0.0972324,0,0"
"13134-20-44,13134,20,44,34381907,0,2001,79,2157,""SANTIAGO"",7.59921,21.02412,0.5635256,0.0972324,0,0"
"13134-20-48,13134,20,48,26547819,0,2001,61,1034,""SANTIAGO"",7.59921,21.02412,0.5635256,0.0972324,0,0"
"13134-20-51,13134,20,51,34381907,0,2001,79,2000,""SANTIAGO"",7.59921,21.02412,0.5635256,0.0972324,0,0"
"13134-20-59,13134,20,59,28215198,0,2001,65,1604,""SANTIAGO"",7.59921,21.02412,0.5635256,0.0972324,0,0"
"13134-20-60,13134,20,60,31336351,0,2001,72,1480,""SANTIAGO"",7.59921,21.02412,0.5635256,0.0972324,0,0"
"13134-20-60,13134,20,60,31336351,0,2001,72,1483,""SANTIAGO"",7.59921,21.02412,0.5635256,0.0972324,0,0"
"13134-20-64,13134,20,64,16537803,0,2001,38,1187,""SANTIAGO"",7.59921,21.02412,0.5635256,0.0972324,0,0"
"13134-20-76,13134,20,76,26547819,0,2001,61,1730,""SANTIAGO"",7.59921,21.02412,0.5635256,0.0972324,0,0"
"13134-200-33,13134,200,33,25033022,0,1995,58,1171,""SANTIAGO"",8.314215,18.55217,0.4710687,0.04822474,1,0"
"13134-200-44,13134,200,44,24169781,0,1995,56,1187,""SANTIAGO"",8.314215,18.55217,0.4710687,0.04822474,1,0"
"13134-200-55,13134,200,55,25033022,0,1995,58,1000,""SANTIAGO"",8.314215,18.55217,0.4710687,0.04822474,1,0"
"13134-200-56,13134,200,56,24169781,0,1995,56,1000,""SANTIAGO"",8.314215,18.55217,0.4710687,0.04822474,1,0"
"13134-200-58,13134,200,58,26327885,0,1995,61,1180,""SANTIAGO"",8.314215,18.55217,0.4710687,0.04822474,1,0"
"13134-201-106,13134,201,106,16033081,0,2005,48,1304,""SANTIAGO"",8.710154,19.66883,0.4346229,0.06756303,1,0"
"13134-201-121,13134,201,121,16033081,0,2005,48,1025,""SANTIAGO"",8.710154,19.66883,0.4346229,0.06756303,1,0"
"13134-201-135,13134,201,135,15985140,0,2005,48,1024,""SANTIAGO"",8.710154,19.66883,0.4346229,0.06756303,1,0"
"13134-201-14,13134,201,14,17021626,88,1960,134,2178,""SANTIAGO"",8.710154,19.66883,0.4346229,0.06756303,1,0"
"13134-201-156,13134,201,156,15985140,0,2005,48,1658,""SANTIAGO"",8.710154,19.66883,0.4346229,0.06756303,1,0"
"13134-201-162,13134,201,162,15785952,0,2005,47,1171,""SANTIAGO"",8.710154,19.66883,0.4346229,0.06756303,1,0"
"13134-201-72,13134,201,72,12698848,0,2005,38,730,""SANTIAGO"",8.710154,19.66883,0.4346229,0.06756303,1,0"
"13134-201-8,13134,201,8,23596502,88,1940,115,520,""SANTIAGO"",8.710154,19.66883,0.4346229,0.06756303,1,0"
"13134-201-94,13134,201,94,15642129,0,2005,47,1650,""SANTIAGO"",8.710154,19.66883,0.4346229,0.06756303,1,0"
"13134-202-27,13134,202,27,16382529,90,1920,93,1246,""SANTIAGO"",8.331822,20.61789,0.4378449,0.08597261,1,0"
"13134-202-45,13134,202,45,19394337,108,1930,108,795,""SANTIAGO"",8.331822,20.61789,0.4378449,0.08597261,1,0"
"13134-202-52,13134,202,52,19033779,115,1930,93,1274,""SANTIAGO"",8.331822,20.61789,0.4378449,0.08597261,1,0"
"13134-202-88,13134,202,88,34492935,0,1992,84,1792,""SANTIAGO"",8.331822,20.61789,0.4378449,0.08597261,1,0"
"13134-202-90,13134,202,90,25048528,0,1992,61,1927,""SANTIAGO"",8.331822,20.61789,0.4378449,0.08597261,1,0"
"13134-202-92,13134,202,92,30386538,0,1992,74,1883,""SANTIAGO"",8.331822,20.61789,0.4378449,0.08597261,1,0"
"13134-203-100,13134,203,100,24726790,0,2006,46,1052,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-105,13134,203,105,24178294,0,2006,45,1700,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-107,13134,203,107,21614185,0,2007,40,1126,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-107,13134,203,107,21614185,0,2007,40,850,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-108,13134,203,108,27131382,0,2007,50,1132,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-112,13134,203,112,23364876,0,2007,43,814,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-121,13134,203,121,24417316,0,2007,44,1297,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-127,13134,203,127,25377407,0,2006,47,895,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-127,13134,203,127,25377407,0,2006,47,895,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-128,13134,203,128,23659446,0,2006,44,1224,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-128,13134,203,128,23659446,0,2006,44,1000,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-130,13134,203,130,25377407,0,2006,47,1305,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-132,13134,203,132,23751684,0,2006,44,874,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-132,13134,203,132,23751684,0,2006,44,1312,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-133,13134,203,133,26940539,0,2006,50,1060,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-136,13134,203,136,23206483,0,2006,43,1215,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-138,13134,203,138,25377407,0,2006,47,864,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-145,13134,203,145,25367524,0,2006,47,1361,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-154,13134,203,154,23364876,0,2007,43,1173,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-154,13134,203,154,23364876,0,2007,43,920,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-157,13134,203,157,27019378,0,2007,50,1460,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-165,13134,203,165,27019378,0,2007,50,960,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-166,13134,203,166,25938999,0,2007,48,1000,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-167,13134,203,167,23903419,0,2007,44,955,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-168,13134,203,168,27098440,0,2007,50,1004,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-17,13134,203,17,21614185,0,2007,40,642,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-170,13134,203,170,27131382,0,2007,50,3172,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-172,13134,203,172,17225737,0,2006,32,745,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-173,13134,203,173,25377407,0,2006,47,1307,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-178,13134,203,178,23751684,0,2006,44,716,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-178,13134,203,178,23751684,0,2006,44,848,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-18,13134,203,18,21614185,0,2007,40,1296,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-182,13134,203,182,23206483,0,2006,43,950,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-189,13134,203,189,23206483,0,2006,43,928,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-19,13134,203,19,25938999,0,2007,48,1317,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-20,13134,203,20,26018060,0,2007,48,1179,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-202,13134,203,202,24795969,0,2006,46,2520,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-210,13134,203,210,27131382,0,2007,50,1041,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-211,13134,203,211,21614185,0,2007,40,998,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-213,13134,203,213,23364876,0,2007,43,804,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-218,13134,203,218,25938999,0,2007,48,1000,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-22,13134,203,22,25938999,0,2007,48,1007,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-222,13134,203,222,23903419,0,2007,44,1059,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-222,13134,203,222,23903419,0,2007,44,730,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-23,13134,203,23,21614185,0,2007,40,1107,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-233,13134,203,233,23751684,0,2006,44,960,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-240,13134,203,240,23659446,0,2006,44,822,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-247,13134,203,247,17189500,0,2006,32,2152,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-251,13134,203,251,27131382,0,2007,50,892,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-256,13134,203,256,27131382,0,2007,50,1171,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-269,13134,203,269,27098440,0,2007,50,1301,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
"13134-203-27,13134,203,27,27098440,0,2007,50,989,""SANTIAGO"",8.75884,21.45527,0.4065765,0.101904,1,0"
